review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R25AAX0QXSHUAK,5,20,22,N,Y
RS5NATS5AUGB2,5,21,22,N,N
R32RSEJ259EKEI,5,54,62,N,Y
R1M9FO9MXCN1SC,5,52,66,N,N
R3QHV015KM7V8Y,5,24,35,N,N
R4CGOW9J7A0G1,4,23,26,N,N
R1XYL0MAR1TIV0,4,165,171,N,N
R1DKFE8RGSFE0X,2,15,21,N,N
R236NGY2M0KZ8N,5,41,60,N,N
R3KFCQU0IKR28C,5,23,25,N,N
ROJ6F20YJ0BX9,3,19,24,N,N
R6XLG9C184ZQA,4,22,22,N,N
RCLQRIATSSTPJ,5,85,98,N,N
R37Q0JP9R6AWQ,5,46,48,N,Y
ROCPFUTYS2T11,5,44,44,N,N
R1YWTYIUUDDNM3,5,115,122,N,N
R2CXPC8ERRLEF0,5,29,34,N,N
ROQG3FRWG6TT1,2,50,53,N,N
R132B3IQVUQJMF,5,26,27,N,N
RQVW59OVKMARF,3,40,41,N,N
R2OJRPV4CPLKIQ,1,28,32,N,N
R2GX8WDFL1QIKH,5,21,26,N,N
R21KSDM788NAUW,5,16,21,N,N
RXGSW5M5LG025,1,20,22,N,N
R37RE1JWY3W66P,4,21,22,N,N
R10ZRM5CJ079TP,5,55,57,N,N
R3EC4Z0E6AKE9Z,5,68,74,N,N
R2LVSYUZZLW79M,5,30,30,N,N
R3CFOUOI2S5HTR,5,19,34,N,N
R2FURNG8R5PXPV,1,19,22,N,N
RGVJ71DZL3XZO,5,16,21,N,N
R3NBA4WI1DTCWW,5,29,36,N,N
R1D1GPI62HAF8D,1,19,22,N,N
RJ95UE53C2CPR,5,25,26,N,N
R15KXBKDAF9D9X,3,77,84,N,N
R2FACNFAIQBJMZ,5,81,93,N,N
RIAJ2KHK09007,5,39,39,N,N
RTIJ05SJLQITO,5,23,23,N,N
R134C2X4HXRPWV,5,33,33,N,N
R1D1JWJOPUTW76,1,24,34,N,N
R1E9ZBJOAZRMEM,5,24,25,N,N
R1ADFY2QIFYC39,3,67,75,N,N
RVWLA3EYTTW4M,5,21,23,N,N
RYU6EMFA1K7RD,4,59,60,N,N
R3TCB3C4DZVYJQ,4,41,41,N,N
R26VQP99PUZ6MP,5,13,21,N,N
R23HT53QGOAOPJ,4,22,22,N,N
R1D24ERE4H2HHS,4,42,45,N,N
R2TDJ68UP81YDW,1,33,35,N,N
R1AW26FUKT5ZAA,5,39,47,N,N
R2GXQ04J5H1QRS,3,22,24,N,N
R4HBLPBZTFDXE,5,25,34,N,N
R1LID25DUFH1L1,5,21,26,N,N
R1EPZ7KL5KCD87,5,69,102,N,N
R3RJ01B1Q1C26U,3,20,21,N,N
RGARX7QRK0020,4,31,33,N,N
R1ET95PHOZUSJA,5,18,26,N,N
R3N9FPOP0Q8SFA,5,68,73,N,N
R2NOOPXWULIAFW,5,17,23,N,N
R1DG95XNHS6JXX,5,215,225,N,N
R3LRZJJIFXZN5F,1,24,28,N,N
R1LIUNIB5SAEO4,5,34,39,N,N
R2FTORUMKIDN8Y,4,37,38,N,N
R2HZZJT5CJ4ZZ2,5,33,36,N,N
R1JI4T0Y10Q8NF,5,48,49,N,N
R1FL1HB5HJYM7B,2,19,22,N,N
R2QDGUSNKR2RWN,2,20,21,N,N
RP35XBBDHBOSK,2,15,27,N,N
R2AU93LR65NEK4,4,21,22,N,N
RARQC5B4CC7IY,1,18,27,N,N
R3SXY410CK0O2L,5,21,23,N,N
R2QEJIX56YKTQO,5,26,28,N,N
R3NG6I0Q0GVLE5,5,22,23,N,N
R38XGILCC8Y1U0,5,22,25,N,N
R39P37SCL610JW,5,28,33,N,N
R3GXUGG0X4HPV8,3,23,25,N,N
R3MUJ7D13KVS3J,4,28,28,N,N
R3MCJAEUBKZBVZ,3,18,21,N,N
R3MF6U6Q4CSFES,5,31,34,N,N
R1QGUGTBF3IG7P,5,28,30,N,N
R2AVVYBJAEQ446,1,25,26,N,N
R1DNZPH1SCCIT8,5,18,22,N,N
R27KEC3MXYN9I6,3,33,54,N,N
RTBQGZZ16L71K,1,27,31,N,N
RE7JO6NJPTIM,5,19,22,N,N
R363MZ4R3HDL6A,4,28,29,N,N
R1KVWRBOQXI2K8,1,41,60,N,N
R2OV9FTMHVCP1E,3,32,38,N,N
R1FECXWXT42VYC,5,19,21,N,N
R1R4IL0XZSACX9,3,28,28,N,N
R15YWP8X2N9KGI,5,24,36,N,N
R3KE9EMK3BVWF8,5,45,51,N,N
R71QXDBPVL52M,3,60,74,N,N
R2NAH8PWCBDWY4,4,22,22,N,N
R3I9S0HUW3J6BR,4,19,36,N,N
R1HP31XDO55JL2,4,21,26,N,N
R1YBFVUPIVJD4W,5,161,163,N,N
RMVEJJ8U3PBVB,5,27,30,N,N
RZQT482799BN1,5,38,40,N,N
R16OSCLXZL4YQD,5,48,50,N,N
R2DZKKD7GG3L8X,5,24,35,N,N
R3OMMEEC729THU,4,23,25,N,N
R1EOO1UOHAHQ3Y,5,27,37,N,N
R3MW0368UL66A7,1,12,21,N,N
R3W4VSWDOX5M6U,5,31,38,N,N
R1XH8CXNYXLM9J,1,51,52,N,N
R2DSEFTF2VG4EL,5,20,22,N,N
R3MSS7FF20BJ1G,1,19,21,N,N
R2TWONG9U3XOYH,5,76,81,N,N
R1AZJLMGVT5YHG,2,26,32,N,N
R1ZMEQWOMF8YYY,1,15,21,N,N
R15M0EZZH1D2JD,3,18,21,N,N
R1LAZ2XVIV65HH,5,22,22,N,N
R1PUUKKPMAEF39,5,21,23,N,N
R27WEF9DPMZRTR,3,19,22,N,N
R158013OW3D1O5,1,21,22,N,N
R2G17Q9HOMBI8R,3,22,24,N,N
R1Z0JA790GJ1SL,5,25,29,N,N
R1S4OPF2ZY5YM7,2,32,41,N,N
RBVIXI8S01QQJ,1,28,30,N,N
RC1Z72SNHFDZI,3,39,41,N,N
R114UH5K13YCOV,5,24,26,N,N
R3DVIAFPV2D32A,5,24,29,N,N
R1KIUZLOVA288,5,15,24,N,N
R3DGUZO8SFXU9O,4,37,38,N,N
RJ0UDMNFTAJH2,2,23,27,N,N
R219THX00XGHFB,5,39,39,N,N
R92FVQ7Z2DJAN,5,46,48,N,N
R1XK8ZP7WV10PP,1,55,64,N,N
R2D3IMM78OWKYL,5,99,107,N,N
RU0FSEVQOXBGQ,5,19,23,N,N
R1XSPV135L28QP,2,17,26,N,N
R20D4GJ8A826JC,4,47,49,N,N
RGDUHR5RP4XV,3,21,23,N,N
R2SGMUVNCABJCT,5,21,28,N,N
R2GTSLYWWVFHPM,4,22,22,N,N
R3CDN78BZSVV9T,4,23,24,N,N
R23BORRWB5WNCQ,5,21,24,N,N
R2V4F38KCZAG47,4,100,101,N,N
R2Q20SP4O3EYZ1,4,60,61,N,N
RDWKGSVIREBFF,5,15,28,N,N
R1E7UQPB53XRNQ,5,31,31,N,N
R24WAXPR9DDTN4,5,18,21,N,N
R329RG4UB3YDHL,2,17,27,N,N
RF81OE0P8BET,4,30,31,N,N
R287NKCFG1NNMD,5,55,56,N,N
R3E1KTNU8JHJ2F,5,21,22,N,N
R3NNQMLKBFANPO,5,28,33,N,N
R1PDFTP5Y8FK7A,5,68,71,N,N
R2RYOCNDGYCNPW,5,21,22,N,N
R2SZYVEQZ6LQKC,4,32,32,N,N
R3CH90BNLV2GDF,4,23,24,N,N
R2P7ZH9D3OKME5,1,27,47,N,N
R2F45LF09KVAJ4,3,25,27,N,N
R15RP5KXT8BWGA,4,34,41,N,N
R1SSJPEOIQKWO8,5,24,24,N,N
R2PGV3FP475L4J,5,20,21,N,N
R3VRACAC223OEA,4,19,25,N,N
R29347STCY7032,5,24,25,N,N
R16LK8W2OD8V2T,4,28,28,N,N
RP3EPMKEHQJPX,5,20,21,N,N
R1DK6MAJ8CZ6ME,1,53,56,N,N
RYAZVG9PX2N99,5,34,34,N,N
R33L4U1Y5PONK,4,29,29,N,N
R2Y4I8ZZQP7FI7,5,33,35,N,N
R1TAM4OAY65ULP,4,16,23,N,N
R3FRYQJ0ROTEND,1,16,22,N,N
R1ZCLN0XVNLLY2,5,22,24,N,N
R1KXLZNW5HF8WK,5,26,26,N,N
RMEZJZ3AWHZ8P,5,41,43,N,N
R3E4G0QTIHUYQL,4,29,34,N,N
R3LMNJI2MYZPLQ,5,33,44,N,N
R1B4RWMJ7ZO2I2,2,18,21,N,N
R2B1EUT4JIQ6W6,5,221,280,N,N
R2SL82KZ7AY2FG,3,68,99,N,N
RGOXXF7MBR12K,1,45,81,N,N
RR89HQKVAZUBL,1,18,32,N,N
R18AHPAVGVMU0H,5,31,33,N,N
R2XGSKN2GIWTOP,4,36,41,N,N
R7KNK3NMUIQ4U,5,25,27,N,N
R3Q4LC3F8SV318,4,31,32,N,N
R1LXPK6BPAEMXB,5,21,23,N,N
R1ZX8JF73HHJEI,4,46,46,N,N
R3TAYPYUR8C949,5,33,38,N,N
R3KV2LIQHQQLAQ,4,21,25,N,N
R32ALXQBMQ0VJ0,5,20,25,N,N
R38J0OEAHUGOG5,4,39,40,N,N
R14TW22P1INQ05,5,19,21,N,N
RGGQGYAA253D7,5,94,103,N,N
R2XPRAGSXHUZCY,1,27,35,N,N
R1IHQTBCE2UY2M,3,15,21,N,N
R3NNCYOZOAVXEH,5,28,29,N,N
R3RM6LVJX85BX6,5,28,41,N,N
R111NFEYAQ0B9W,4,24,34,N,N
RMATV2CBIJUS3,5,23,24,N,N
R1IAB4Q0Z2WRYT,5,18,21,N,N
R33LJZ0WM812LX,4,24,26,N,N
R1DJKHCK4R8VHI,4,20,22,N,N
R35BEEKAB5BCEH,5,26,37,N,N
RNY9C2V1L9MJX,1,28,28,N,N
RWQMZRTQQE671,3,26,45,N,N
R8V2W66TCJEQZ,5,37,57,N,N
RIJBZEEPG4CHP,3,19,22,N,Y
R1V4FLMGBWM39G,5,17,21,N,N
R1NSFE3MRYGJ1Q,1,44,48,N,N
R1KZMLC5YYGSEI,4,47,65,N,N
RDUS66JANVWKK,5,46,47,N,N
R1JP8TETFU2YV3,5,25,28,N,N
R90ZGIAN6PI6X,5,23,23,N,N
RPWP7SSOD2EH2,5,36,40,N,N
R3TV8S8KMNAKXG,5,67,75,N,N
R1VQOB22LJ620K,1,12,23,N,N
R2WKHBXPS33BL3,5,18,21,N,N
RYWF6KW0U4NPJ,4,29,35,N,N
R3TES98X24XFH9,5,23,26,N,N
R1KTA534G2ENLA,4,19,24,N,N
RJRPM723VP9WI,4,29,32,N,N
R3DIIRM7OU5YAH,1,18,28,N,N
RQBLG2SB0K6CH,5,44,46,N,N
R59KL0X6K6LQ4,5,30,37,N,N
R2EP53R97KLSRE,2,34,61,N,N
R20XA5F1HUA7L7,3,27,30,N,N
R2ITOZVPGXTLN0,5,32,37,N,N
R3RWMP9FGZEJJK,3,15,23,N,N
R28UF0WTXOWTJJ,4,41,55,N,N
RT00WYG4TNXUI,3,17,28,N,N
RESWYQXNSSCSU,5,146,149,N,N
RKTWY9EC0AJU7,5,31,32,N,N
R28ORX4N6EDPSB,5,63,67,N,N
R1CBCEPSHKFUA5,1,12,21,N,N
R1KVMMP54K6E0E,5,28,29,N,N
R1TM759C1Q69CX,5,205,254,N,N
R2D73QB353B9CA,3,16,27,N,N
R1UXNDBYA8Q1QV,5,29,32,N,N
R2NIBZSUCA0VML,5,26,27,N,N
RNZ8H2KU7W83H,5,54,66,N,N
R1OK0FWXSG1XA6,1,45,67,N,N
R1EXS7B86VT3KA,5,18,21,N,N
R2Y2CGV8I9GRVU,3,25,39,N,N
RLWC4EJGJGMDP,5,19,23,N,N
R4Z2EKITA7Z6D,5,62,65,N,N
RWIMW63LW3R76,5,23,25,N,N
R5UMWWJTWU14B,5,16,22,N,N
RBHJ35ZVI1HER,4,21,22,N,N
R2DNA4WN1L5VJ0,2,18,27,N,N
R1O4H472LAXSCI,4,35,38,N,N
R9NIXGYIQ3IBW,2,20,22,N,N
R17DTVZLCMB3EH,4,14,23,N,N
R1C72QAK5LHVZ,5,36,45,N,N
R1OX5XW9O8ZHMY,5,51,67,N,N
R2ESB2HSO8SW17,4,27,28,N,N
R2FHLW4BM36QKR,4,18,23,N,N
R17S05HF3HQA9K,5,20,22,N,N
RCVVE9JNERJOT,5,45,46,N,N
R2V1KBYYK8RU1Y,5,26,32,N,N
RIWQPTOV7DHUZ,2,23,26,N,N
R2C1I0V0X16W20,3,46,55,N,N
R2ZX3AH1X20UXA,4,26,27,N,Y
R3KPL6CJIM65M3,2,21,25,N,N
RCXPBI0K67JKZ,1,56,58,N,N
R3UIG6LMG8KKUW,1,15,24,N,N
R2VT6A9DL0W7B0,5,24,26,N,N
R3S45H5BA0VMVQ,5,31,32,N,N
R1YN5Z0AV1NO20,5,30,32,N,N
R8D0AUTUMNT9K,4,24,26,N,N
RM9HP66S4JKKL,3,34,41,N,N
R1HW2FFPXEUVV3,3,46,50,N,N
R1NEOM7FZ25CZ1,3,27,32,N,N
R2XQTT707FG93H,1,105,137,N,N
RPSFD45AWPRRM,5,28,32,N,N
R1YRGBD2J7G0CM,5,30,30,N,N
R1H1GD14MJFJCF,5,27,28,N,N
RX4RZDYGCPC5X,5,66,66,N,N
R3E0AJMLNMAYNE,3,20,24,N,N
R1G2T5ZBJ2S76V,5,20,22,N,N
RLGXG1H3U0V91,5,30,31,N,N
RQREOQJ61AD66,5,21,30,N,N
R2TSB70Z5TGZN6,5,21,23,N,N
R2C1MEASFNX14I,5,28,29,N,N
RBK40TNF9BWMR,3,19,24,N,N
R11A07YXA09XME,5,21,23,N,N
R18EHJF4MMLJZ5,5,21,25,N,N
R2BOEODWE0ZKPO,5,25,28,N,N
R1972LAB1LBYBL,1,22,38,N,N
RCF0KLAYQM633,5,26,39,N,N
R1M7X6M4DAC999,5,30,41,N,N
R297RV8J1RKZ9N,5,60,64,N,N
R2PEBY3KBBZWCB,1,42,45,N,N
R3NFM70ZF6PGGX,5,22,22,N,N
R11HX2HA0T4XIO,3,16,23,N,N
RRJY18S94YGMF,1,12,21,N,N
R31TGFHQX4KM58,4,23,25,N,N
R12CE1B2DRFL7V,3,25,30,N,N
R2UWKRQ2S8HXK8,1,51,53,N,N
R2XSC434RPQHUJ,5,23,23,N,N
R2V5FZQMWJDX80,5,38,39,N,N
R2TQ90IDNKBR92,5,40,41,N,N
R3K1CLQPJHS7IM,1,21,25,N,N
RMF8LGYW2W73T,5,31,51,N,N
R17KOVG2L5ZC18,4,30,30,N,N
R2V34BZ1VMM7D9,5,24,24,N,N
R34Q10JHMZVWVC,3,26,27,N,N
R1UQFI08A1LLI1,5,20,21,N,N
R12Q2OVZ9BC68W,5,24,24,N,N
R2JO4VOOJFN3BJ,4,21,22,N,N
R2NCDZD7LABTJH,2,12,22,N,N
R15D8BNZ2OVFYC,4,72,74,N,N
R1OYBX4N56ABCT,5,12,21,N,N
R3LLFBUN5SQI9Y,4,24,27,N,Y
R35F51341NJGSX,5,21,22,N,N
RYVP3KQ638UZS,5,39,48,N,N
R27RKDEAFB6RQZ,1,22,27,N,N
R1STJKUPV16WDX,5,100,102,N,N
R3CHGOPJOL7XVQ,5,21,23,N,N
R1XQ9BD5G0A1EH,5,65,69,N,N
RV1DD7CYXVVZ6,5,20,23,N,N
R1IUKGH3IXDABD,5,45,48,N,N
R1OCZ8WYMLED44,4,60,62,N,N
R3EJQQJ02U7E2P,5,29,30,N,N
R1GOY4R1GKPAH7,5,44,44,N,N
R250CXPNWFPR2Z,5,32,33,N,N
RP59920C11KZ4,5,196,222,N,N
R27I6HI0N3R3LE,5,18,25,N,N
R3MFZ6VP8INIZZ,5,18,30,N,N
R8G0ZLJBYWOYN,3,32,58,N,N
R2UWIWD8CQYBXY,5,29,33,N,N
R2L8XHJXX63VSY,5,57,59,N,N
R1SJL2YZJQQ0OZ,3,22,25,N,N
R3G3QR4U7DCBGG,1,23,23,N,N
RYQGQ5DLLNU5R,4,42,42,N,N
R23ZMPITM7RHCJ,5,18,22,N,N
R2GWVF18BBCJZN,1,15,25,N,N
RIK8LOVNQ8BHZ,5,40,42,N,N
RNSZY1OGI7EKE,2,24,28,N,N
R2TY1ARMP8LXBW,5,19,24,N,N
RC03OE0VLE9PV,5,22,25,N,N
RMWKD9RIWJ01X,5,21,22,N,N
R3ED7PWIJJU8M7,3,247,257,N,N
R269JRYU0TTBL0,5,28,28,N,N
RNY9Q45P656YU,5,15,22,N,N
RYDNOJICLNZN8,4,29,40,N,N
RUIDP7HO8D7H,5,19,23,N,N
R3K8G7LT4HYHUX,4,58,60,N,N
R2HQJKS1GDLQRC,5,27,32,N,N
R2OJBB4K2AC58H,5,22,24,N,N
R2EEMJUL7G72S8,3,18,22,N,N
RJVZT3921S9NQ,5,23,29,N,N
R1C4J3FS919NWA,5,22,33,N,N
R3KFSZRM2GQ74E,4,22,24,N,N
R2HQU1Y8LPN4Q3,5,32,42,N,Y
RCTAMVMNY589E,5,37,40,N,N
R2EMCK6BQYGMCW,5,54,59,N,N
RKS7G7HQIVTHZ,4,60,62,N,N
R3IOB5Y12PZGF8,5,26,26,N,N
R1W29LHOVPSULQ,5,25,27,N,N
R3II80RGBPW5G,3,293,303,N,N
R3W15C04T8STOX,4,40,42,N,N
R1K687YM33Z2IE,5,26,29,N,N
R1RY8G07Y27NAR,5,24,26,N,N
RRZYGZ5VU33J,5,47,51,N,N
R2D7HEMME3N0J1,3,24,26,N,N
R1XRIBXJGHQKVT,1,20,31,N,N
R32ZXW0HFZEJ27,5,29,30,N,N
R3N1K7CTQX8AAV,4,24,26,N,N
R232SNE0PE878N,5,37,38,N,N
R229YJ3J4R5GKL,5,25,29,N,N
R2D5R63YSZM5PO,1,18,26,N,N
RNHU584MU4175,5,30,36,N,N
R1VAA5WMKGOJH9,3,19,30,N,N
R1QQ3L429IJEA,5,15,23,N,N
R27QEWEAS2JHZ7,1,30,35,N,N
RV6ZB2PYM9A8B,2,22,38,N,N
R27695C9B1GS9I,4,21,29,N,N
R27MM6X91MXSNI,4,46,48,N,N
R1D447C3GS51A7,5,23,28,N,N
R1LP6FKXEIETM6,5,29,35,N,N
R2MB3FNU0K6Y8L,5,25,29,N,N
R3CB8VZ3DQDIK,4,21,35,N,N
R1T1C9Y08GNI01,5,24,30,N,N
R10PKJG2LZCHAP,5,23,38,N,N
R3ETMHUJVCPWGV,5,76,91,N,N
RV93GH8EJIH1R,3,13,26,N,N
R369KNJRTMED9,3,26,26,N,N
R3NY5AHTJEZHPM,4,117,123,N,N
R18RWKXP1PT8BL,5,30,46,N,N
R2X8JDKJIQ79CN,2,24,30,N,N
R35FS4JI7HFXR9,4,26,26,N,N
R62W6U8S2KB0T,5,18,21,N,N
R1QZXMRLYT2FC5,5,23,23,N,N
RCZWP8ID1YA04,5,61,69,N,N
RNGCECPZ7BZIX,1,34,35,N,N
R340BUQH50FBZW,5,18,26,N,N
RRIFMB7JC2UQI,3,18,22,N,N
R3V283VL5QFUIH,5,15,24,N,N
R11KJQH9KN6E9B,5,55,60,N,N
RRC1EBO33FC0Q,5,156,166,N,N
R3DPQNZI0FIP7N,5,75,79,N,N
R1N5GU5X5P2ISM,5,19,21,N,N
RDS2HV1HADWLY,5,29,34,N,N
R1MNV5DLRKG3GN,1,15,24,N,N
R2YY8AV3NER7EE,2,100,110,N,N
RGTOP7184KZHA,5,28,29,N,N
R23TCB9TT94N3F,5,54,55,N,N
R2S167NI4W9D1U,1,24,25,N,N
R59PHY830NA86,1,20,22,N,N
R2VICMKU2SPC3L,4,20,30,N,N
R15RKEX8PADZYY,5,32,32,N,N
R2LH056NZOPPW,5,17,24,N,N
R18NNP5BGT8AXF,5,50,89,N,N
R1S4SH539D7DIV,5,55,64,N,N
R1X2OECJLR33ZW,5,98,105,N,N
R6EDNBYLCFHAA,5,21,23,N,N
R6ZY0S444LR0W,5,78,81,N,N
R1OK6I5S90K0NW,5,35,36,N,N
RIML1G903UAG3,4,27,30,N,N
R3PB0LXMO39UDC,5,33,35,N,N
R1BIU4SBG12ZXA,5,32,34,N,N
R5RLJWGASGQ3D,5,21,21,N,N
R1PPND4XW2N6YL,1,14,23,N,N
R3TQF9MAIH5EMT,1,18,28,N,N
R2FATV0KC3UE7V,5,36,44,N,N
RR253B3HW22DB,1,13,22,N,N
R2FFAXA5CUMZN1,5,38,42,N,N
R2J6KOVG8PGQ18,5,43,44,N,N
RW4B5MJT49B8Z,5,44,56,N,Y
R11VYN17RETXV,5,31,37,N,N
R14HAWLKBEH1XW,4,21,21,N,N
R2DII6XDQMPZRL,4,54,57,N,N
R2QMEPCM1RBF5D,4,18,22,N,N
RKOE3ZEIEQUJ7,4,36,39,N,N
RC3ZD7TNL27TI,5,39,39,N,N
RL8X400BVX6X3,5,18,22,N,N
R25LIWTJA88AX0,4,29,32,N,N
R3VWI84HH34HKW,2,22,33,N,N
R2KXWVZHG17MBR,4,50,55,N,N
R2UIQAH3VKVLMU,4,23,28,N,N
R1IW74V8WNQ1GX,4,36,37,N,N
R3HCKWR60Q1IQB,5,30,31,N,N
R2NCVU52CJUJUU,1,43,46,N,N
R3KRHXLCBIH6FF,5,25,33,N,N
RHY4O3B7KKZSB,3,14,23,N,N
R10SDHC9J9MKZ,5,24,24,N,N
R1QAL1CUHJVABB,5,48,49,N,N
R2MZZ1ZRFMEJ7Z,3,32,38,N,N
R3LY86M14JP82Q,3,20,25,N,N
R2X9BSYJ14GBRF,1,29,31,N,N
RLZ777VX7HIFD,4,16,24,N,N
R24QASOMS4B90N,5,39,44,N,N
RJKQPOAOMVXMI,5,22,25,N,N
R1C24O2OPJKTQD,1,25,26,N,N
R2ZV7N7UFANDP0,5,35,39,N,N
RY2LJRUWERLGB,5,32,34,N,N
R2X0GQVA9WLRGS,5,42,45,N,N
R117V7GUEK3F13,5,59,61,N,N
R1ULZDWVD0C37C,4,101,111,N,N
RI3ZRO8SR711W,4,39,43,N,N
R1ICOVZV6RUK5Y,5,43,47,N,N
R1JSXMKIQW5JR8,5,23,26,N,N
R1NTEO6K8TY9XY,5,26,26,N,N
RXYBT58VPMDU5,4,26,28,N,N
R1UMGWLKXJT4L5,2,50,62,N,N
R5OQNWBHROEPE,5,39,68,N,N
RBAU3Z0DWWW8X,5,27,29,N,N
R1Y95M0EK9570W,5,23,24,N,N
RKRY1BYEA71LH,5,225,228,N,N
R5XFT02E2TCE8,4,47,49,N,N
R36RICT3KDTPK8,2,17,25,N,N
R1YCCRW9SAN4X8,5,19,23,N,N
R14P9E9E6WWQ00,5,40,55,N,N
RNZ06VFBMURA1,3,61,71,N,N
R1IOK427RD7SY5,5,15,21,N,N
R241DXMEC29SAG,3,48,75,N,N
R3AATY3Y2HY92K,5,23,40,N,N
R12H79NOD8CXYX,5,26,26,N,N
R141XFB3IY7OOB,2,37,44,N,N
R499NZ0NOTRJM,5,12,23,N,Y
R1XXMNHVWUESTZ,1,28,28,N,Y
R22OIRDTD9AG6M,5,28,30,N,N
R1NZVU6DQDRL9H,5,22,34,N,N
R2PX5U7ODQHP74,1,34,52,N,N
R3OOZ1XI6YDLWI,5,21,21,N,N
R1AZTQI6YN64DL,5,19,26,N,N
RGRN5UA9E6Z53,5,35,35,N,N
R3OOLYWAX8CZO5,5,24,27,N,N
R1XB1J00Y4CQQI,3,53,57,N,N
R1Y145I9N1I6ND,5,22,24,N,N
R1O1UYD1RSZ6CN,5,291,323,N,N
RUC6WTQ2BCA6R,4,30,30,N,N
R2F54E0X7SE1JJ,5,20,22,N,N
R388YLFN6Y9FZ6,4,19,23,N,N
R38DT7E3CID4BG,5,25,31,N,N
R35PDFYH3NR97Z,5,32,33,N,N
R3I8U15N5X11Y3,4,17,23,N,N
RKNYVIQEUXN4S,1,18,26,N,N
R38XMVS7VQQQMQ,4,92,99,N,N
RMTRV6A31LMZC,5,36,55,N,N
R18ECIWIH4B6DL,5,43,45,N,N
R1BBWVSX2G30ED,5,59,60,N,N
R2JC2PIW1XMATH,5,20,21,N,N
R1DA8XAMH29AA0,5,23,24,N,N
RBMJ0NRACISVQ,5,30,32,N,N
R28APFR5WOVRRA,5,96,99,N,N
R1PEOA7H3LA2JC,5,22,24,N,N
R1EADW7MH0CCVG,2,25,29,N,N
R3SKDBFCKEYHH4,5,25,26,N,N
R24DSW88ETPZ61,5,40,41,N,N
R3BI5Y5DK185EF,5,44,48,N,N
R2Q4DRNPGP5278,1,14,22,N,N
R1XVO6BCXNYBB,3,65,84,N,N
R2X9TQID3510G3,3,17,26,N,N
R2SN6QDGNWLF5V,5,42,53,N,N
R39UZXSUIWS09I,5,17,21,N,N
R2GMJP5GPDBYK3,5,19,21,N,N
R1XZANIW6QIQPZ,4,33,36,N,N
R932P50MKJFBM,3,30,33,N,N
RTSR94DLE8IWG,5,27,27,N,N
R3TYRN4QROB4MD,5,49,54,N,N
R333FTQ2CPZE2Q,5,32,35,N,N
RBTVWU8WRRK1E,5,43,48,N,N
R1PIU5F5TD9XJZ,5,46,49,N,N
R24NMZI6JLFEON,1,19,27,N,N
RZO3IG8Y0D1O0,2,36,36,N,N
R2ZAA8XL6A9KY7,1,29,38,N,N
R2LWPURU3CMOOC,3,58,79,N,N
RHV5G0NZNWU65,3,25,25,N,N
R5H12FR7EWIVW,4,43,48,N,N
RNBK7IQFLK2DI,5,19,23,N,N
RW5Z27HRPWTJ7,5,21,25,N,N
RPE0ORV0STQ9R,2,18,21,N,N
RSTNQB3KA4POK,5,18,21,N,N
R21M6KAS3TKKVL,5,50,50,N,Y
R29DELUJGH12EY,5,20,23,N,N
R3UXPU5Y18S7OP,2,44,53,N,N
R2VQFH2L44GFS3,2,22,27,N,N
R3GENCMYCXOOEI,5,38,41,N,N
R14CPBKM7OGFB8,4,17,21,N,N
RLY0VXCLEYQE2,5,33,36,N,N
RL6KC6ETP7LV1,5,41,42,N,N
R1DL5GGKR6HYDN,5,185,186,N,N
R1R14XI9ITIXI0,2,20,30,N,N
R1CZXOH5WJGJFI,5,35,35,N,N
R3B7O4ZELL6NXL,5,23,25,N,N
R2ET954VGI2D3M,3,64,67,N,N
R3RN2IBONMGD2C,5,111,116,N,N
RDD3XYF6HWIDC,3,31,33,N,Y
R1BGNSOJEMP2LR,1,38,43,N,N
R2Z0UFABQHC1KU,5,30,31,N,N
R2M4891EJD6BKD,5,23,28,N,N
RTFNAGJ1BFLNV,5,22,24,N,N
R3H26BBKI5UUNI,3,26,27,N,N
R36ALX79V9FM9A,2,17,21,N,N
R1QVOOB963IQFP,5,32,35,N,N
RJOLL8Y8A0AFZ,5,144,165,N,N
R30V1AQRCMMS6Z,3,43,44,N,N
R15APW2A1VZIQT,5,64,65,N,N
R28WXHG1OE3Y6S,5,18,24,N,N
RAKBA5JN2Q6L9,5,30,30,N,N
R1UVWKV3AV6Y20,5,24,25,N,N
R22Q1WXQGPX9MK,4,22,22,N,N
R1ST5DAVDW1RCE,5,98,138,N,N
R22EALYTOVWWLH,5,67,103,N,N
R2ADFR5S3JVLPX,5,148,166,N,N
R1JDD595QV4R56,5,13,22,N,N
R23GE6J9AAZCD1,4,44,59,N,N
R32DFS4BUTSSUD,1,35,50,N,N
R3PIJ5Z3CF1XEW,1,23,27,N,N
R21VX3S80S2P6E,3,75,92,N,N
R19B0HHEX11ZAS,5,24,25,N,N
R32WS1FDK33KBU,4,40,40,N,N
R3FE9SZNRXSNHQ,5,43,51,N,N
R3DYK1ZJ59NNBI,5,52,54,N,N
R2O0ND4WHWVTGF,5,11,22,N,N
R3EI6N3CCWGISP,2,17,34,N,N
RNAJS4VUM30LP,5,74,84,N,N
R2HG1ZVWZTI945,4,24,25,N,N
R3CDYSZK08FHIR,1,17,25,N,N
R10HTGYV04S8J0,5,60,61,N,N
RN45XTCKNK349,4,13,21,N,N
RIKKNRSGXXVTO,4,41,41,N,N
